,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return,algorithm_returns
2010-04-15 20:00:00+00:00,0.0,0.0,0.0,0.0866021613114989,0.13727684462249853,0.0,0.0,100000.0,0.0,0.0,-0.0386,0.0,-0.1396360958059197,0,0,0,0.0,0.0,0.0,[],2010-04-15 20:00:00+00:00,2010-04,2010-04-15 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,71,[],0.0386,1.0
2010-04-16 20:00:00+00:00,0.0,0.0,0.0,0.06907903386054826,0.14011121904545426,0.0,0.0,100000.0,0.0,0.0,-0.0379,0.0,-0.10953443036405418,0,0,0,0.0,0.0,0.0,[],2010-04-16 20:00:00+00:00,2010-04,2010-04-16 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,72,[],0.0379,1.0
2010-04-19 20:00:00+00:00,0.0,0.0,0.0,0.0739126946228188,0.1392914756070531,0.0,0.0,100000.0,0.0,0.0,-0.0383,0.0,-0.1157283593574749,0,0,0,0.0,0.0,0.0,[],2010-04-19 20:00:00+00:00,2010-04,2010-04-19 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,73,[],0.0383,1.0
2010-04-20 20:00:00+00:00,0.0,0.0,0.0,0.08256664871455488,0.13894332699987988,0.0,0.0,100000.0,0.0,0.0,-0.0382,0.0,-0.126892129793554,0,0,0,0.0,0.0,0.0,[],2010-04-20 20:00:00+00:00,2010-04,2010-04-20 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,74,[],0.0382,1.0
2010-04-21 20:00:00+00:00,0.0,0.0,0.0,0.0814635162363242,0.13805652876722646,0.0,0.0,100000.0,0.0,0.0,-0.0377,0.0,-0.12444218491678063,0,0,0,0.0,0.0,0.0,[],2010-04-21 20:00:00+00:00,2010-04,2010-04-21 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,75,[],0.0377,1.0
2010-04-22 20:00:00+00:00,0.0,0.0,0.0,0.08391181958020288,0.13714994275682135,0.0,0.0,100000.0,0.0,0.0,-0.038,0.0,-0.12706436821648764,0,0,0,0.0,0.0,0.0,[],2010-04-22 20:00:00+00:00,2010-04,2010-04-22 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,76,[],0.038,1.0
2010-04-23 20:00:00+00:00,0.0,0.0,0.0,0.09163308689731386,0.1366800506071288,0.0,0.0,100000.0,0.0,0.0,-0.0384,0.0,-0.13659016052762013,0,0,0,0.0,0.0,0.0,[],2010-04-23 20:00:00+00:00,2010-04,2010-04-23 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,77,[],0.0384,1.0
2010-04-26 20:00:00+00:00,0.0,0.0,0.0,0.08694294241469924,0.13614542173131616,0.0,0.0,100000.0,0.0,0.0,-0.0383,0.0,-0.12894588437165777,0,0,0,0.0,0.0,0.0,[],2010-04-26 20:00:00+00:00,2010-04,2010-04-26 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,78,[],0.0383,1.0
2010-04-27 20:00:00+00:00,0.0,0.0,0.0,0.06152810194303204,0.14216455329425778,0.0,0.0,100000.0,0.0,0.0,-0.0371,0.0,-0.08887398375058082,0,0,0,0.0,0.0,0.0,[],2010-04-27 20:00:00+00:00,2010-04,2010-04-27 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,79,[],0.0371,1.0
2010-04-28 20:00:00+00:00,0.0,0.0,0.0,0.06838849488057086,0.14161950414286417,0.0,0.0,100000.0,0.0,0.0,-0.038,0.0,-0.09715617041745095,0,0,0,0.0,0.0,0.0,[],2010-04-28 20:00:00+00:00,2010-04,2010-04-28 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,80,[],0.038,1.0
2010-04-29 20:00:00+00:00,0.0,0.0,0.0,0.08221689083777783,0.1423345058757251,0.0,0.0,100000.0,0.0,0.0,-0.0376,0.0,-0.11329632316017632,0,0,0,0.0,0.0,0.0,[],2010-04-29 20:00:00+00:00,2010-04,2010-04-29 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,81,[],0.0376,1.0
2010-04-30 20:00:00+00:00,0.0,0.0,0.0,0.06420049012717466,0.14480272195983818,0.0,0.0,100000.0,0.0,0.0,-0.0369,0.0,-0.08775019824380527,0,0,0,0.0,0.0,0.0,[],2010-04-30 20:00:00+00:00,2010-04,2010-04-30 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,82,[],0.0369,1.0
2010-05-03 20:00:00+00:00,0.0,0.0,0.0,0.07816342559046063,0.14550933983266945,0.0,0.0,100000.0,0.0,0.0,-0.0372,0.0,-0.10351782046520364,0,0,0,0.0,0.0,0.0,[],2010-05-03 20:00:00+00:00,2010-05,2010-05-03 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,83,[],0.0372,1.0
2010-05-04 20:00:00+00:00,0.0,0.0,0.0,0.052461663760272836,0.1508678484202698,0.0,0.0,100000.0,0.0,0.0,-0.0363,0.0,-0.06879162194641895,0,0,0,0.0,0.0,0.0,[],2010-05-04 20:00:00+00:00,2010-05,2010-05-04 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,84,[],0.0363,1.0
2010-05-05 20:00:00+00:00,0.0,0.0,0.0,0.04552956693813104,0.15048441546490465,0.0,0.0,100000.0,0.0,0.0,-0.0358,0.0,-0.05998127259573426,0,0,0,0.0,0.0,0.0,[],2010-05-05 20:00:00+00:00,2010-05,2010-05-05 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,85,[],0.0358,1.0
2010-05-06 20:00:00+00:00,0.0,0.0,0.0,0.011703029576605628,0.15985967555830444,0.0,0.0,100000.0,0.0,0.0,-0.034100000000000005,0.0,-0.018448966300575353,0,0,0,0.0,0.0,0.0,[],2010-05-06 20:00:00+00:00,2010-05,2010-05-06 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,86,[],0.034100000000000005,1.0
2010-05-07 20:00:00+00:00,0.0,0.0,0.0,-0.0037843880287194986,0.1611003591078704,0.0,0.0,100000.0,0.0,0.0,-0.0345,0.0,-0.0007580032785687176,0,0,0,0.0,0.0,0.0,[],2010-05-07 20:00:00+00:00,2010-05,2010-05-07 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,87,[],0.0345,1.0
2010-05-10 20:00:00+00:00,0.0,0.0,0.0,0.040023320743036495,0.17660848100145243,0.0,0.0,100000.0,0.0,0.0,-0.0357,0.0,-0.045599809140900394,0,0,0,0.0,0.0,0.0,[],2010-05-10 20:00:00+00:00,2010-05,2010-05-10 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,88,[],0.0357,1.0
2010-05-11 20:00:00+00:00,0.0,0.0,0.0,0.036490058179321716,0.1757250285521424,0.0,0.0,100000.0,0.0,0.0,-0.0356,0.0,-0.041865792381628034,0,0,0,0.0,0.0,0.0,[],2010-05-11 20:00:00+00:00,2010-05,2010-05-11 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,89,[],0.0356,1.0
2010-05-12 20:00:00+00:00,0.0,0.0,0.0,0.05073093822755159,0.17614153343329797,0.0,0.0,100000.0,0.0,0.0,-0.0356,0.0,-0.055061112760749466,0,0,0,0.0,0.0,0.0,[],2010-05-12 20:00:00+00:00,2010-05,2010-05-12 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,90,[],0.0356,1.0
2010-05-13 20:00:00+00:00,0.0,0.0,0.0,0.03796965824703813,0.17644180891793712,0.0,0.0,100000.0,0.0,0.0,-0.0355,0.0,-0.04235566287024477,0,0,0,0.0,0.0,0.0,[],2010-05-13 20:00:00+00:00,2010-05,2010-05-13 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,91,[],0.0355,1.0
2010-05-14 20:00:00+00:00,0.0,0.0,0.0,0.01845581422557596,0.17834465975916283,0.0,0.0,100000.0,0.0,0.0,-0.0344,0.0,-0.023259202591955203,0,0,0,0.0,0.0,0.0,[],2010-05-14 20:00:00+00:00,2010-05,2010-05-14 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,92,[],0.0344,1.0
2010-05-17 20:00:00+00:00,0.0,0.0,0.0,0.019585656416515107,0.177378240478968,0.0,0.0,100000.0,0.0,0.0,-0.0347,0.0,-0.02420202605460295,0,0,0,0.0,0.0,0.0,[],2010-05-17 20:00:00+00:00,2010-05,2010-05-17 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,93,[],0.0347,1.0
2010-05-18 20:00:00+00:00,0.0,0.0,0.0,0.005111714754444607,0.17800495085269283,0.0,0.0,100000.0,0.0,0.0,-0.0338,0.0,-0.010392244786355824,0,0,0,0.0,0.0,0.0,[],2010-05-18 20:00:00+00:00,2010-05,2010-05-18 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,94,[],0.0338,1.0
2010-05-19 20:00:00+00:00,0.0,0.0,0.0,-4.4773563872779754e-05,0.17726168187090707,0.0,0.0,100000.0,0.0,0.0,-0.0336,0.0,-0.005489799981994804,0,0,0,0.0,0.0,0.0,[],2010-05-19 20:00:00+00:00,2010-05,2010-05-19 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,95,[],0.0336,1.0
2010-05-20 20:00:00+00:00,0.0,0.0,0.0,-0.039018931877369156,0.18732644079312427,0.0,0.0,100000.0,0.0,0.0,-0.0325,0.0,0.029264634520222533,0,0,0,0.0,0.0,0.0,[],2010-05-20 20:00:00+00:00,2010-05,2010-05-20 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,96,[],0.0325,1.0
2010-05-21 20:00:00+00:00,0.0,0.0,0.0,-0.02458078700559485,0.1879876813060688,0.0,0.0,100000.0,0.0,0.0,-0.032,0.0,0.01578142355991882,0,0,0,0.0,0.0,0.0,[],2010-05-21 20:00:00+00:00,2010-05,2010-05-21 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,97,[],0.032,1.0
2010-05-24 20:00:00+00:00,0.0,0.0,0.0,-0.037171511875272345,0.1881254150898134,0.0,0.0,100000.0,0.0,0.0,-0.0323,0.0,0.02672335564537284,0,0,0,0.0,0.0,0.0,[],2010-05-24 20:00:00+00:00,2010-05,2010-05-24 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,98,[],0.0323,1.0
2010-05-25 20:00:00+00:00,0.0,0.0,0.0,-0.036830730772071996,0.1871661887254379,0.0,0.0,100000.0,0.0,0.0,-0.0318,0.0,0.02628577202757153,0,0,0,0.0,0.0,0.0,[],2010-05-25 20:00:00+00:00,2010-05,2010-05-25 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,99,[],0.0318,1.0
2010-05-26 20:00:00+00:00,0.0,0.0,0.0,-0.04228322662971695,0.18641214977506562,0.0,0.0,100000.0,0.0,0.0,-0.032100000000000004,0.0,0.030948973560712238,0,0,0,0.0,0.0,0.0,[],2010-05-26 20:00:00+00:00,2010-05,2010-05-26 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,100,[],0.032100000000000004,1.0
2010-05-27 20:00:00+00:00,0.0,0.0,0.0,-0.010797163715480229,0.19276592818454785,0.0,0.0,100000.0,0.0,0.0,-0.0334,0.0,0.00282666694596726,0,0,0,0.0,0.0,0.0,[],2010-05-27 20:00:00+00:00,2010-05,2010-05-27 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,101,[],0.0334,1.0
2010-05-28 20:00:00+00:00,0.0,0.0,0.0,-0.02303824101239149,0.19278751940164912,0.0,0.0,100000.0,0.0,0.0,-0.033100000000000004,0.0,0.012788410628229422,0,0,0,0.0,0.0,0.0,[],2010-05-28 20:00:00+00:00,2010-05,2010-05-28 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,102,[],0.033100000000000004,1.0
2010-06-01 20:00:00+00:00,0.0,0.0,0.0,-0.03980810326911888,0.19367639533330233,0.0,0.0,100000.0,0.0,0.0,-0.0329,0.0,0.026265738316112633,0,0,0,0.0,0.0,0.0,[],2010-06-01 20:00:00+00:00,2010-06,2010-06-01 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,103,[],0.0329,1.0
2010-06-02 20:00:00+00:00,0.0,0.0,0.0,-0.014994145242453127,0.19698981927220854,0.0,0.0,100000.0,0.0,0.0,-0.0335,0.0,0.005551158308015151,0,0,0,0.0,0.0,0.0,[],2010-06-02 20:00:00+00:00,2010-06,2010-06-02 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,104,[],0.0335,1.0
2010-06-03 20:00:00+00:00,0.0,0.0,0.0,-0.01100351561661217,0.19614435435169086,0.0,0.0,100000.0,0.0,0.0,-0.0339,0.0,0.0023992361113959544,0,0,0,0.0,0.0,0.0,[],2010-06-03 20:00:00+00:00,2010-06,2010-06-03 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,105,[],0.0339,1.0
2010-06-04 20:00:00+00:00,0.0,0.0,0.0,-0.045036294575258706,0.20227825814400868,0.0,0.0,100000.0,0.0,0.0,-0.032,0.0,0.027781508773638112,0,0,0,0.0,0.0,0.0,[],2010-06-04 20:00:00+00:00,2010-06,2010-06-04 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,106,[],0.032,1.0
2010-06-07 20:00:00+00:00,0.0,0.0,0.0,-0.05795893318179024,0.20233508449634358,0.0,0.0,100000.0,0.0,0.0,-0.0317,0.0,0.0374363766998466,0,0,0,0.0,0.0,0.0,[],2010-06-07 20:00:00+00:00,2010-06,2010-06-07 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,107,[],0.0317,1.0
2010-06-08 20:00:00+00:00,0.0,0.0,0.0,-0.047619027121205804,0.20214586994267975,0.0,0.0,100000.0,0.0,0.0,-0.0318,0.0,0.02914344067434148,0,0,0,0.0,0.0,0.0,[],2010-06-08 20:00:00+00:00,2010-06,2010-06-08 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,108,[],0.0318,1.0
2010-06-09 20:00:00+00:00,0.0,0.0,0.0,-0.053277765472752425,0.20138603190910306,0.0,0.0,100000.0,0.0,0.0,-0.032,0.0,0.033281901340286205,0,0,0,0.0,0.0,0.0,[],2010-06-09 20:00:00+00:00,2010-06,2010-06-09 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,109,[],0.032,1.0
2010-06-10 20:00:00+00:00,0.0,0.0,0.0,-0.02534302807661437,0.20551479137748704,0.0,0.0,100000.0,0.0,0.0,-0.0333,0.0,0.011596943239419422,0,0,0,0.0,0.0,0.0,[],2010-06-10 20:00:00+00:00,2010-06,2010-06-10 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,110,[],0.0333,1.0
2010-06-11 20:00:00+00:00,0.0,0.0,0.0,-0.02107434356181903,0.20469232285258546,0.0,0.0,100000.0,0.0,0.0,-0.032400000000000005,0.0,0.00847866795998323,0,0,0,0.0,0.0,0.0,[],2010-06-11 20:00:00+00:00,2010-06,2010-06-11 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,111,[],0.032400000000000005,1.0
2010-06-14 20:00:00+00:00,0.0,0.0,0.0,-0.022840975292066634,0.20378406688541695,0.0,0.0,100000.0,0.0,0.0,-0.0328,0.0,0.009695603915200069,0,0,0,0.0,0.0,0.0,[],2010-06-14 20:00:00+00:00,2010-06,2010-06-14 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,112,[],0.0328,1.0
2010-06-15 20:00:00+00:00,0.0,0.0,0.0,0.00011658506214518027,0.2059155049193044,0.0,0.0,100000.0,0.0,0.0,-0.0332,0.0,-0.0065181834179904325,0,0,0,0.0,0.0,0.0,[],2010-06-15 20:00:00+00:00,2010-06,2010-06-15 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,113,[],0.0332,1.0
2010-06-16 20:00:00+00:00,0.0,0.0,0.0,-0.0004394144117531029,0.20500456130275518,0.0,0.0,100000.0,0.0,0.0,-0.0327,0.0,-0.006112095464126266,0,0,0,0.0,0.0,0.0,[],2010-06-16 20:00:00+00:00,2010-06,2010-06-16 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,114,[],0.0327,1.0
2010-06-17 20:00:00+00:00,0.0,0.0,0.0,0.0008430302396491562,0.20411122054420414,0.0,0.0,100000.0,0.0,0.0,-0.032100000000000004,0.0,-0.006953156144247424,0,0,0,0.0,0.0,0.0,[],2010-06-17 20:00:00+00:00,2010-06,2010-06-17 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,115,[],0.032100000000000004,1.0
2010-06-18 20:00:00+00:00,0.0,0.0,0.0,0.0021612716813474986,0.203229899155582,0.0,0.0,100000.0,0.0,0.0,-0.032400000000000005,0.0,-0.007810026489126866,0,0,0,0.0,0.0,0.0,[],2010-06-18 20:00:00+00:00,2010-06,2010-06-18 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,116,[],0.032400000000000005,1.0
2010-06-21 20:00:00+00:00,0.0,0.0,0.0,-0.0017039055160017469,0.20243531922183214,0.0,0.0,100000.0,0.0,0.0,-0.0326,0.0,-0.005188671055987376,0,0,0,0.0,0.0,0.0,[],2010-06-21 20:00:00+00:00,2010-06,2010-06-21 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,117,[],0.0326,1.0
2010-06-22 20:00:00+00:00,0.0,0.0,0.0,-0.01774721318799488,0.20294311059979184,0.0,0.0,100000.0,0.0,0.0,-0.0318,0.0,0.0055213344747659515,0,0,0,0.0,0.0,0.0,[],2010-06-22 20:00:00+00:00,2010-06,2010-06-22 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,118,[],0.0318,1.0
2010-06-23 20:00:00+00:00,0.0,0.0,0.0,-0.020679703610719025,0.20212586618775602,0.0,0.0,100000.0,0.0,0.0,-0.0313,0.0,0.0074674294302202,0,0,0,0.0,0.0,0.0,[],2010-06-23 20:00:00+00:00,2010-06,2010-06-23 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,119,[],0.0313,1.0
2010-06-24 20:00:00+00:00,0.0,0.0,0.0,-0.03713571508497615,0.2027259417562337,0.0,0.0,100000.0,0.0,0.0,-0.031400000000000004,0.0,0.018348303626992118,0,0,0,0.0,0.0,0.0,[],2010-06-24 20:00:00+00:00,2010-06,2010-06-24 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,120,[],0.031400000000000004,1.0
2010-06-25 20:00:00+00:00,0.0,0.0,0.0,-0.03438253683542347,0.201928844964042,0.0,0.0,100000.0,0.0,0.0,-0.0312,0.0,0.016410750853760633,0,0,0,0.0,0.0,0.0,[],2010-06-25 20:00:00+00:00,2010-06,2010-06-25 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,121,[],0.0312,1.0
2010-06-28 20:00:00+00:00,0.0,0.0,0.0,-0.03634654369322643,0.2011098055711235,0.0,0.0,100000.0,0.0,0.0,-0.0305,0.0,0.01765849032331295,0,0,0,0.0,0.0,0.0,[],2010-06-28 20:00:00+00:00,2010-06,2010-06-28 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,122,[],0.0305,1.0
2010-06-29 20:00:00+00:00,0.0,0.0,0.0,-0.06623620086957993,0.20507644158547464,0.0,0.0,100000.0,0.0,0.0,-0.029700000000000008,0.0,0.03669613067339998,0,0,0,0.0,0.0,0.0,[],2010-06-29 20:00:00+00:00,2010-06,2010-06-29 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,123,[],0.029700000000000008,1.0
2010-06-30 20:00:00+00:00,0.0,0.0,0.0,-0.07567932635306573,0.20470280774790198,0.0,0.0,100000.0,0.0,0.0,-0.029700000000000008,0.0,0.04279124014791359,0,0,0,0.0,0.0,0.0,[],2010-06-30 20:00:00+00:00,2010-06,2010-06-30 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,124,[],0.029700000000000008,1.0
2010-07-01 20:00:00+00:00,0.0,0.0,0.0,-0.07867454299003562,0.2039114600839286,0.0,0.0,100000.0,0.0,0.0,-0.0296,0.0,0.044631801138494756,0,0,0,0.0,0.0,0.0,[],2010-07-01 20:00:00+00:00,2010-07,2010-07-01 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,125,[],0.0296,1.0
2010-07-02 20:00:00+00:00,0.0,0.0,0.0,-0.08297010222516554,0.20317648823776502,0.0,0.0,100000.0,0.0,0.0,-0.03,0.0,0.047328849168165196,0,0,0,0.0,0.0,0.0,[],2010-07-02 20:00:00+00:00,2010-07,2010-07-02 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,126,[],0.03,1.0
2010-07-06 20:00:00+00:00,0.0,0.0,0.0,-0.07805570699788067,0.20254297839657154,0.0,0.0,100000.0,0.0,0.0,-0.0295,0.0,0.04379580790200741,0,0,0,0.0,0.0,0.0,[],2010-07-06 20:00:00+00:00,2010-07,2010-07-06 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,127,[],0.0295,1.0
2010-07-07 20:00:00+00:00,0.0,0.0,0.0,-0.04917043958397482,0.20664644131375273,0.0,0.0,100000.0,0.0,0.0,-0.03,0.0,0.023787475875320627,0,0,0,0.0,0.0,0.0,[],2010-07-07 20:00:00+00:00,2010-07,2010-07-07 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,128,[],0.03,1.0
2010-07-08 20:00:00+00:00,0.0,0.0,0.0,-0.04022058736014156,0.20628569377754916,0.0,0.0,100000.0,0.0,0.0,-0.0304,0.0,0.018029290260175874,0,0,0,0.0,0.0,0.0,[],2010-07-08 20:00:00+00:00,2010-07,2010-07-08 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,129,[],0.0304,1.0
2010-07-09 20:00:00+00:00,0.0,0.0,0.0,-0.033306444085153375,0.20574537980559096,0.0,0.0,100000.0,0.0,0.0,-0.0307,0.0,0.013662018909817988,0,0,0,0.0,0.0,0.0,[],2010-07-09 20:00:00+00:00,2010-07,2010-07-09 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,130,[],0.0307,1.0
2010-07-12 20:00:00+00:00,0.0,0.0,0.0,-0.0325979524548029,0.20495640971034831,0.0,0.0,100000.0,0.0,0.0,-0.0308,0.0,0.013176593904731436,0,0,0,0.0,0.0,0.0,[],2010-07-12 20:00:00+00:00,2010-07,2010-07-12 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,131,[],0.0308,1.0
2010-07-13 20:00:00+00:00,0.0,0.0,0.0,-0.017720393171275495,0.2052998502611918,0.0,0.0,100000.0,0.0,0.0,-0.0315,0.0,0.004046189864445439,0,0,0,0.0,0.0,0.0,[],2010-07-13 20:00:00+00:00,2010-07,2010-07-13 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,132,[],0.0315,1.0
2010-07-14 20:00:00+00:00,0.0,0.0,0.0,-0.017872775920497297,0.2045207698392433,0.0,0.0,100000.0,0.0,0.0,-0.0307,0.0,0.004121598673466199,0,0,0,0.0,0.0,0.0,[],2010-07-14 20:00:00+00:00,2010-07,2010-07-14 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,133,[],0.0307,1.0
2010-07-15 20:00:00+00:00,0.0,0.0,0.0,-0.016698050758454874,0.20375764560448487,0.0,0.0,100000.0,0.0,0.0,-0.03,0.0,0.003410737064225623,0,0,0,0.0,0.0,0.0,[],2010-07-15 20:00:00+00:00,2010-07,2010-07-15 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,134,[],0.03,1.0
2010-07-16 20:00:00+00:00,0.0,0.0,0.0,-0.045036294575258706,0.20676804444021968,0.0,0.0,100000.0,0.0,0.0,-0.0296,0.0,0.01972581089083361,0,0,0,0.0,0.0,0.0,[],2010-07-16 20:00:00+00:00,2010-07,2010-07-16 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,135,[],0.0296,1.0
2010-07-19 20:00:00+00:00,0.0,0.0,0.0,-0.03932380678304315,0.20617579143499432,0.0,0.0,100000.0,0.0,0.0,-0.029900000000000006,0.0,0.016250429143723804,0,0,0,0.0,0.0,0.0,[],2010-07-19 20:00:00+00:00,2010-07,2010-07-19 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,136,[],0.029900000000000006,1.0
2010-07-20 20:00:00+00:00,0.0,0.0,0.0,-0.028356198260737764,0.20602083927218282,0.0,0.0,100000.0,0.0,0.0,-0.0298,0.0,0.00972293418659477,0,0,0,0.0,0.0,0.0,[],2010-07-20 20:00:00+00:00,2010-07,2010-07-20 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,137,[],0.0298,1.0
2010-07-21 20:00:00+00:00,0.0,0.0,0.0,-0.04081249303156642,0.20598302342424765,0.0,0.0,100000.0,0.0,0.0,-0.029,0.0,0.016813566478768107,0,0,0,0.0,0.0,0.0,[],2010-07-21 20:00:00+00:00,2010-07,2010-07-21 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,138,[],0.029,1.0
2010-07-22 20:00:00+00:00,0.0,0.0,0.0,-0.019217946786145412,0.20750504109677226,0.0,0.0,100000.0,0.0,0.0,-0.0296,0.0,0.0041794237727845246,0,0,0,0.0,0.0,0.0,[],2010-07-22 20:00:00+00:00,2010-07,2010-07-22 13:31:00+00:00,0.0,100000.0,[],0.0,,0,0,0,,100000.0,0.0,0.0,139,[],0.0296,1.0
